Name,Degree,Excentricidad,Clustering,Diámetro,Radio,Camino más corto promedio,Transitividad,Eficiencia Global,Rich Club Coefficient,Core Ratio,Central Point Dominance,Spectral radius,Modularidad,Colab 0,Colab 1,Colab 2,Colab 3,Colab 4,Colab 5,Colab 6,Colab 7,Colab 8,Colab 9
G0,3.4006309148264986,5.71608832807571,0.14423774735539824,8.0,4.0,3.5219222936549137,0.04642525533890436,0.3087104228345726,1.0,0.444794952681388,0.18973071317292395,1.8827199891649615,0.9227828135606756,0.9396301239511103,0.6713467950524451,-0.3927023230251677,0.08670730864171146,0.059422031616246256,0.9103407254920889,0.19562420929084987,0.5256168807989007,0.44016779037170994,0.5625236332823234
G1,3.526315789473684,6.141447368421052,0.19918083810644635,8.0,5.0,3.6683385443807537,0.06356130238354885,0.30161583827561017,0.4,0.4243421052631579,0.1615416061335575,1.9246215834090459,0.9080250130276185,1.2647706504932181,0.6989935815137709,-0.3800198059517482,0.1075851658140302,0.0735192053456917,0.9408350353960011,0.21093040614316616,0.5194146462695539,0.4416033871991434,0.5009553095255184
G2,3.35202492211838,5.489096573208723,0.16210543387413656,7.0,4.0,3.5941588785046727,0.04318936877076412,0.3031944444444369,0.3333333333333333,0.42679127725856697,0.19225788306620098,1.9030651240344696,0.9203465732087227,1.0783079636627295,0.6728148879815562,-0.391783418336314,0.0914744935370406,0.05886083809677474,0.9195925359566341,0.1921281080125595,0.5361379258505556,0.4450503258230302,0.4967823773516773
G3,3.6094276094276094,5.525252525252525,0.19492764219395642,7.0,4.0,3.4434206934206935,0.06318216756341276,0.3159841118174097,1.0,0.4511784511784512,0.19017402164773445,1.8622564754218118,0.9140504140504141,1.2200862870342193,0.6965518467663899,-0.35389693174454584,0.10372303916139643,0.07124957265715592,0.9279878282023715,0.22069870321308166,0.5335652706509482,0.4455903614780379,0.56748239201558
G4,3.4662379421221865,5.745980707395498,0.13289434434618508,8.0,4.0,3.4394564879161913,0.04450902416641175,0.3148576022047805,0.7,0.43729903536977494,0.19304095404024016,1.8531125324480888,0.9152888704491235,0.9440009156533702,0.683072673461743,-0.38188754905834543,0.0903078604868949,0.06271519033995554,0.9220675910014173,0.1938638956040152,0.5292951718278693,0.44529929580199906,0.5375793814772398
Mean,3.470927435593672,5.723573100470702,0.16666920117522452,7.6,4.2,3.533459379575445,0.05217342364460836,0.30887248391536193,0.6866666666666668,0.4368811643502678,0.1853490356121314,1.8851551408956755,0.9160987368593109,1.0893591881589293,0.684555956955181,-0.3800580056232242,0.09595957352821471,0.06515336761116483,0.9241647432097025,0.2026490644527345,0.5288059790795655,0.44354223213478405,0.5330646187304678
CDMX real,3.658862876254181,5.622073578595319,0.17878802312593384,7.0,4.0,3.82031828690714,0.05,0.28932026537809863,0.3611111111111111,0.4214046822742475,0.20199999999999999,1.91,0.623,3.6361905472638205,0.817117924240975,-0.10580941933338273,0.25259325296767354,0.16518309782537388,0.9179155831038512,0.19720602734821255,0.5724220514818268,0.5210588435775714,0.5384172595834756
